3031093,CALGARY           ,AB, station not joined, Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
3031093,CALGARY           ,AB, station non-jointe, Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1912,   -10.1,a,    -3.3,a,    -5.3,a,     4.5,a,     9.5,a,    14.8,a,    12.9,a,    13.5,a,     7.6,a,     3.9,a,     -.3,a,    -2.5,a,     3.8,a,    -6.5,a,     2.9,a,    13.7,a,     3.7,a
1913,   -13.3,a,    -8.2,a,    -5.7,a,     6.4,a,     8.1,a,    13.5,a,    14.7,a,    15.0,a,    11.4,a,     3.1,a,    -1.0,a,    -2.4,a,     3.5,a,    -8.0,a,     2.9,a,    14.4,a,     4.5,a
1914,    -9.1,a,    -8.9,a,    -1.4,a,     4.6,a,     9.1,a,    12.9,a,    17.8,a,    15.1,a,    10.5,a,     5.7,a,    -1.0,a,   -10.7,a,     3.7,a,    -6.8,a,     4.1,a,    15.3,a,     5.1,a
1915,    -7.3,a,    -4.9,a,     -.4,a,     8.0,a,     8.5,a,    10.9,a,    13.5,a,    17.2,a,     7.9,a,     5.8,a,    -2.5,a,    -5.1,a,     4.3,a,    -7.6,a,     5.4,a,    13.9,a,     3.7,a
1916,   -21.8,a,    -7.2,a,    -1.9,a,     4.8,a,     6.6,a,    12.0,a,    15.6,a,    14.4,a,     9.9,a,     4.0,a,    -1.5,a,   -10.7,a,     2.0,a,   -11.4,a,     3.2,a,    14.0,a,     4.1,a
1917,   -10.7,a,   -11.4,a,    -4.3,a,     1.0,a,     8.1,a,    11.9,a,    16.7,a,    14.4,a,    10.1,a,     2.9,a,     4.8,a,   -14.9,a,     2.4,a,   -10.9,a,     1.6,a,    14.3,a,     5.9,a
1918,   -10.7,a,    -8.6,a,    -3.5,a,     6.4,a,     7.6,a,    14.1,a,    16.2,a,    14.9,a,    12.3,a,     7.3,a,      .6,a,    -5.0,a,     4.3,a,   -11.4,a,     3.5,a,    15.1,a,     6.7,a
1919,    -1.5,a,    -9.8,a,    -8.2,a,     5.9,a,     9.8,a,    14.0,a,    16.6,a,    16.1,a,     9.9,a,     -.4,a,    -7.1,a,    -7.8,a,     3.1,a,    -5.5,a,     2.5,a,    15.6,a,      .8,a
1920,   -10.6,a,    -3.9,a,    -4.9,a,    -2.6,a,     6.9,a,    12.1,a,    17.4,a,    15.7,a,    10.0,a,     4.5,a,    -2.0,a,    -7.8,a,     2.9,a,    -7.5,a,     -.2,a,    15.1,a,     4.2,a
1921,    -8.4,a,    -4.6,a,    -5.6,a,     3.2,a,     8.6,a,    14.4,a,    16.2,a,    14.9,a,     7.3,a,     7.2,a,    -7.0,a,    -7.2,a,     3.3,a,    -6.9,a,     2.1,a,    15.2,a,     2.5,a
