4068840,WHITESAND DAM     ,SK, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
4068840,WHITESAND DAM     ,SK, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1976,   -28.3, ,   -18.4, ,   -13.0, ,     4.2, ,     9.7, ,    13.5, ,    16.6, ,    15.4, ,    10.4, ,      .0, ,    -9.7, ,   -22.2, ,    -1.8, ,   -22.2, ,      .3, ,    15.2, ,      .3, 
1977,   -23.1, ,   -13.4, ,    -8.2, ,     2.4, ,    11.1, ,    14.1, ,    15.4, ,    11.3, ,     9.0, ,     4.5, ,    -9.6, ,   -23.0, ,     -.8, ,   -19.5, ,     1.7, ,    13.6, ,     1.3, 
1978,   -23.4, ,   -17.3, ,   -12.5, ,    -1.3, ,     7.7, ,    11.9, ,    15.1, ,    12.3, ,     7.4, ,     2.5, ,   -12.7, ,   -20.9, ,    -2.6, ,   -21.2, ,    -2.1, ,    13.1, ,     -.9, 
1979,   -23.5, ,   -27.5, ,   -13.7, ,    -3.3, ,     5.0, ,    12.6, ,    18.1, ,    12.7, ,     7.8, ,      .5, ,    -8.1, ,   -13.8, ,    -2.8, ,   -24.0, ,    -4.0, ,    14.5, ,      .1, 
1980,   -23.5, ,   -16.4, ,   -12.1, ,     6.0, ,    10.1, ,    13.8, ,    16.6, ,    14.7, ,     6.7, ,     2.7, ,    -7.3, ,   -24.0, ,    -1.1, ,   -17.9, ,     1.3, ,    15.0, ,      .7, 
1981,   -16.0, ,   -13.6, ,    -5.6, ,    -2.9, ,     8.1, ,    13.4, ,    16.9, ,    18.4, ,     9.4, ,      .2,E,    -4.2, ,   -19.8, ,      .3,E,   -17.9, ,     -.1, ,    16.2, ,     1.8,E
1982,   -32.4, ,   -21.3, ,   -13.3, ,    -2.2, ,     7.0, ,    11.8, ,    16.5, ,    12.8, ,     8.5, ,     2.2, ,   -13.4, ,   -20.2, ,    -3.7, ,   -24.5, ,    -2.8, ,    13.7, ,     -.9, 
1983,   -19.6, ,   -19.6, ,   -10.9, ,     -.8, ,     3.7, ,    13.7, ,    17.3, ,    18.4, ,     8.8, ,     3.2, ,    -4.6, ,   -23.7,E,    -1.2,E,   -19.8, ,    -2.7, ,    16.5, ,     2.5, 
1984,   -22.0, , -9999.9,M,   -11.2, ,     4.3, ,     6.4, ,    14.8, ,    18.0, ,    17.5,E,     7.1, ,      .6, ,   -14.2, ,   -24.3, , -9999.9,M, -9999.9,M,     -.2, ,    16.8,E,    -2.2, 
1985,   -21.2, ,   -24.4, ,    -7.4, ,     -.6, ,     8.4, ,    11.7,E,    15.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -23.3, ,      .1, , -9999.9,M, -9999.9,M
1986,   -18.8, ,   -18.6, ,    -9.2, ,    -1.2, ,     9.0, ,    12.5, ,    15.1, ,    15.3, ,     7.4, ,     1.4, ,   -15.3, ,   -13.9, ,    -1.4, , -9999.9,M,     -.5, ,    14.3, ,    -2.2, 
1987,   -15.4, ,   -12.9, ,    -9.6, ,     2.4, ,     9.7, ,    15.2, ,    16.9, ,    12.9, ,    11.2, ,     1.5, ,    -7.1, ,   -13.3, ,     1.0, ,   -14.1, ,      .9, ,    15.0, ,     1.9, 
1988,   -24.7, ,   -20.4, ,   -11.5, ,    -1.4, ,     8.7, ,    16.0, ,    16.7, ,    16.1, ,     9.1, ,      .8, ,    -9.3, ,   -19.7, ,    -1.6, ,   -19.5, ,    -1.4, ,    16.3, ,      .2, 
1989,   -21.8, ,   -20.1, ,   -16.4, ,    -2.7, ,     8.0, ,    12.7, ,    18.9, ,    15.7, ,     8.7, ,     2.1,E,   -15.9, ,   -25.7,E,    -3.0,E,   -20.5, ,    -3.7, ,    15.8, ,    -1.7,E
1990,   -21.2, ,   -22.7, ,    -8.5, ,    -3.2, ,     7.0, ,    14.6,E,    16.7, ,    15.9, ,     8.9, ,    -1.9, ,   -13.1, ,   -23.7,E,    -2.6,E,   -23.2,E,    -1.6, ,    15.7,E,    -2.0, 
1991,   -24.2,E,   -15.9,E,   -10.5,E,     1.0,E,     8.6,E,    14.7,E,    17.1,E,    18.0,E,     7.4, ,    -3.5,E,   -14.6,E,   -18.6,E,    -1.7,E,   -21.3,E,     -.3,E,    16.6,E,    -3.6,E
1992,   -16.6,E,   -16.7,E,    -9.3,E,    -1.4, ,     6.8,E,    10.9, ,    14.6, ,    14.0,E,     5.9,E, -9999.9,M,    -6.5,E,   -22.6, , -9999.9,M,   -17.3,E,    -1.3,E,    13.1,E, -9999.9,M
1993,   -19.6,E,   -18.4,E,    -6.7, ,     1.7,E,     7.6,E,    12.4,E,    15.3,E,    14.8,E,     6.5, ,     -.8, ,   -10.8,E,   -16.4, ,    -1.2,E,   -20.2,E,      .9,E,    14.2,E,    -1.7,E
1994,   -28.9, ,   -25.5,E,    -7.6,E,    -2.3, ,     7.2, ,    15.1, ,    17.0,E,    14.7, ,    11.8, ,     3.3, ,    -8.8,E,   -16.0,E,    -1.7,E,   -23.6,E,     -.9,E,    15.6,E,     2.1,E
1995,   -18.5,E,   -18.8,E,   -11.1, ,    -4.1, ,     6.9, ,    16.1, ,    14.8, ,    14.1, ,     9.5, ,     1.8, ,   -14.4, ,   -19.9, ,    -2.0,E,   -17.8,E,    -2.8, ,    15.0, ,    -1.0, 
1996,   -27.8, ,   -17.1,E,   -16.8, ,    -3.5, ,     5.5, ,    15.2, ,    17.4, ,    16.5,E,     9.4, ,     -.2, ,   -14.4, ,   -21.9, ,    -3.1,E,   -21.6,E,    -4.9, ,    16.4,E,    -1.7, 
1997,   -24.6,E,   -16.4,E,   -13.0, ,    -2.7, ,     5.2, ,    14.7,E, -9999.9,M,    15.8, ,    10.9,E,      .4,E,    -7.1, ,   -10.2,E, -9999.9,M,   -21.0,E,    -3.5, , -9999.9,M,     1.4,E
1998,   -24.5, ,    -9.7,E,   -10.0,E,     4.1, ,     8.7, ,    14.0, ,    18.3, ,    18.2,E,    10.2, ,     3.8, , -9999.9,M,   -18.4, , -9999.9,M,   -14.8,E,      .9,E,    16.8,E, -9999.9,M
1999,   -23.0, ,   -16.1, ,    -8.3, ,     2.3, ,     7.9, ,    13.7,E,    16.6, ,    16.0, ,     9.1, ,     1.8, ,    -5.7, ,   -15.9, ,     -.1,E,   -19.2, ,      .6, ,    15.4,E,     1.7, 
2000,   -22.7, ,   -13.0, ,    -7.4, ,    -2.0, ,     5.5, ,    11.3, ,    17.4, ,    14.9, ,     7.7, ,     2.7, ,    -8.3, ,   -24.5, ,    -1.5, ,   -17.2, ,    -1.3, ,    14.5, ,      .7, 
2001,   -12.2, ,   -20.8, ,    -9.3, ,      .2, ,     8.9, ,    13.3, ,    17.6, ,    16.6, ,    10.8, ,      .9, ,    -5.9, ,   -16.5, ,      .3, ,   -19.1, ,     -.1, ,    15.8, ,     2.0, 
2002,   -22.1, ,   -15.4, ,   -17.7, ,    -5.9, ,     3.6, ,    14.9, ,    16.9, ,    15.0, ,     8.9, ,    -3.1, ,   -10.0, ,   -11.5, ,    -2.2, ,   -18.0, ,    -6.6, ,    15.6, ,    -1.4, 
2003,   -19.7, ,   -24.2, ,   -13.5, ,    -1.0, ,     9.4, ,    13.9, ,    17.0, ,    17.7, , -9999.9,M,     3.7, ,   -10.3, ,   -14.4, , -9999.9,M,   -18.5, ,    -1.7, ,    16.2, , -9999.9,M
2004,   -25.7, ,   -15.1, ,   -11.5, ,    -2.5, ,     3.1, ,    10.8, ,    16.4, ,    12.2, ,     9.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -18.4, ,    -3.7, ,    13.1, , -9999.9,M
