5042004,MINNEDOSA         ,MB, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
5042004,MINNEDOSA         ,MB, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1926,   -11.1,a,    -9.5,a,    -7.2,a,     2.4,a,    11.7,a,    12.6,a,    17.7,a,    14.7,a,     7.6,a,     2.3,a,    -8.8,a,   -14.5,a,     1.5,a,   -10.1,a,     2.3,a,    15.0,a,      .4,a
1927,   -16.3,a,   -14.2,a,    -5.2,a,     1.5,a,     7.2,a,    13.9,a,    15.9,a,    14.8,a,    11.2,a,     6.1,a,   -10.0,a,   -19.6,a,      .5,a,   -15.0,a,     1.2,a,    14.9,a,     2.5,a
1928,   -12.2,a,   -10.7,a,    -6.4,a,     -.8,a,    11.8,a,    13.1,a,    16.7,a,    14.0,a,     9.4,a,     2.9,a,    -2.3,a,    -7.7,a,     2.3,a,   -14.2,a,     1.5,a,    14.6,a,     3.3,a
1929,   -22.3,a,   -17.1,a,    -5.2,a,     2.1,a,     7.1,a,    13.6,a,    17.8,a,    16.7,a,     8.2,a,     6.1,a,    -6.7,a,   -13.8,a,      .5,a,   -15.7,a,     1.3,a,    16.0,a,     2.5,a
1930,   -20.0,a,   -10.0,a,    -7.0,a,     5.1,a,     8.1,a,    15.5,a,    18.3,a,    17.9,a,    10.0,a,     2.0,a,    -4.0,a,    -8.0,a,     2.3,a,   -14.6,a,     2.0,a,    17.2,a,     2.7,a
1931,    -9.4,a,    -6.4,a,    -6.6,a,     4.5,a,     9.3,a,    16.8,a,    17.5,a,    16.6,a,    12.1,a,     6.2,a,    -3.5,a,    -7.7,a,     4.1,a,    -7.9,a,     2.4,a,    17.0,a,     4.9,a
1932,   -13.9,a,   -13.6,a,   -10.8,a,     2.8,a,    11.4,a,    17.0,a,    17.2,a,    16.9,a,    10.7,a,     1.0,a,    -7.4,a,   -14.9,a,     1.4,a,   -11.7,a,     1.1,a,    17.0,a,     1.4,a
1933,   -15.1,a,   -16.6,a,    -7.8,a,     1.5,a,    10.8,a,    17.1,a,    18.2,a,    17.0,a,    11.1,a,     1.0,a,    -6.9,a,   -18.7,a,     1.0,a,   -15.5,a,     1.5,a,    17.4,a,     1.7,a
1934,   -12.5,a,   -11.7,a,    -7.4,a,     2.8,a,    11.9,a,    14.4,a,    16.9,a,    15.0,a,     8.1,a,     6.4,a,    -2.0,a,   -13.2,a,     2.4,a,   -14.3,a,     2.4,a,    15.4,a,     4.1,a
1935,   -19.8,a,    -8.5,a,    -8.2,a,     1.1,a,     8.6,a,    12.2,a,    19.5,a,    14.4,a,     9.8,a,     3.1,a,   -10.5,a,   -12.2,a,      .8,a,   -13.8,a,      .5,a,    15.4,a,      .8,a
