1989,    84.7, ,   163.8, ,   127.6, ,    89.4, ,   120.8, ,    95.5, ,    73.0, ,    45.7, ,    55.4, ,    95.3, ,   212.3, ,   151.7, ,  1315.0, ,   344.2, ,   337.8, ,   214.1, ,   363.0, ,
1990,   130.3, ,   135.7, ,    49.8, ,   144.2, ,   200.5, ,   131.0, ,   151.1, ,    10.5, ,    86.0, ,   119.5, ,   104.6, ,   163.6, ,  1426.9, ,   417.7, ,   394.5, ,   292.6, ,   310.2, ,
1991,   142.0, ,    73.7, ,   172.3, ,   109.3, ,    42.9, ,    33.6, ,   117.7, ,   165.9, ,   117.5, ,   102.6, ,   182.3, ,   147.0, ,  1406.8, ,   379.3, ,   324.5, ,   317.1, ,   402.4, ,
1992,   113.3, ,   169.9, ,   112.3, ,    94.7, ,    33.6, ,    86.4, ,    66.8, ,    67.0, ,    83.0, ,   103.4, ,   157.2, ,   112.5, ,  1200.0, ,   430.1, ,   240.6, ,   220.2, ,   343.6, ,
1993,   137.3, ,   148.3, ,   147.9, ,    93.9, ,    86.9, ,   112.0, ,    45.7, ,    31.1, ,   108.3, ,   186.5, ,   139.7, ,   251.2, ,  1488.8, ,   398.1, ,   328.6, ,   188.8, ,   434.5, ,
1994,   228.1, ,   103.5, ,   279.7, ,   152.8, ,   216.1, ,    85.7, ,    21.8, ,   128.6, ,   104.3, ,    60.4, ,   157.6, ,   186.5, ,  1725.4, ,   582.9, ,   648.6, ,   236.2, ,   322.4, ,
1995,   127.7, ,   173.8, ,    56.2, ,    93.5, ,    69.2, ,   113.2, ,   160.3, ,    33.1, ,    61.3, ,   108.8, ,   183.0, ,   170.5, ,  1350.7, ,   488.0, ,   218.9, ,   306.6, ,   353.1, ,
1996,   127.0, ,   171.2, ,   128.8, ,   157.5, ,   124.8, ,   137.0, ,   121.0, ,    64.3, ,   373.5, ,   127.3, ,    69.5, ,   154.1, ,  1756.0, ,   468.7, ,   411.1, ,   322.3, ,   570.2, ,
1997,   175.3, ,   128.5, ,   212.0, ,   143.1, ,   144.8, ,    98.2, ,    15.7, ,    76.4, ,    63.4, ,    47.2, ,   153.9, ,   139.7, ,  1398.0, ,   457.8, ,   499.8, ,   190.3, ,   264.4, ,
1998,   258.7, ,    85.1, ,   144.1, ,    56.2, ,    75.5, ,   100.1, ,    47.3, ,    85.9, ,   116.5, ,   148.0, ,    94.2, ,    71.3, ,  1282.9, ,   483.5, ,   275.7, ,   233.3, ,   358.7, ,
1999,   147.8, ,    76.2, ,   158.9, ,    35.5, ,    66.9, ,    20.9, ,   123.9, ,   112.5, ,   121.5, ,   143.3, ,    98.8, ,   165.9, ,  1272.0, ,   295.3, ,   261.2, ,   257.4, ,   363.5, ,
2000,   245.1, ,    81.6, ,   109.8, ,    82.2, ,    89.2, ,    21.0, ,    68.4, ,   103.3, ,    94.5, ,   131.2, ,   109.4, ,   190.3, ,  1326.0, ,   492.5, ,   281.2, ,   192.6, ,   335.1, ,
2001,   152.7, ,    85.0, ,   139.3, ,    66.0, ,    76.8, ,   102.2, ,    57.9, ,   103.5, ,    20.8, ,   106.0, ,   123.5, ,   125.7, ,  1159.3, ,   427.9, ,   282.2, ,   263.6, ,   250.3, ,
2002,   142.3, ,    65.8, ,   152.8, ,   103.3, ,    78.5, ,    99.6, ,    86.4, ,    28.9, ,   145.5, ,    79.2, ,   262.8, ,   124.0, ,  1369.1, ,   333.8, ,   334.5, ,   214.9, ,   487.5, ,
2003,   143.6, ,   193.0, ,   183.2, ,    86.2, ,    66.1, ,   103.8, ,    34.7, ,   161.5, ,    56.5, ,   126.4, ,    85.9, ,   118.5, ,  1359.4, ,   460.7, ,   335.5, ,   300.0, ,   268.7, ,
2004,   115.1, ,   176.1, ,   104.6, ,   163.3, ,    77.5, ,    30.3, ,   135.1, ,    92.7, ,    67.5, ,    72.1, ,   218.2, ,   176.9, ,  1429.3, ,   409.8, ,   345.3, ,   258.1, ,   357.8, ,
2005,   211.6, ,    85.4, ,   108.9, ,   197.3, ,   291.9, ,    49.4, ,    90.1, ,    89.0, ,   140.9, ,   271.3, ,   174.6, ,   184.6, ,  1895.2, ,   473.9, ,   598.1, ,   228.6, ,   586.7, ,
2006,   101.2, ,   124.4, ,    45.6, ,    96.6, ,   132.3, ,   272.0, ,   171.9, ,    74.9, ,    56.9, ,   169.2, ,   169.8, ,   138.4, ,  1553.1, ,   410.2, ,   274.5, ,   518.7, ,   395.9, ,
2007,   188.9, ,   127.6, ,    97.2, ,   140.2, ,    60.2, ,    50.0, ,    50.7, ,   147.2, ,    86.6, ,   105.1, ,   142.1, ,   152.8, ,  1348.6, ,   455.0, ,   297.6, ,   247.9, ,   333.8, ,
2008,   124.1, ,   219.1, ,   164.1, ,    56.9, ,   106.9, ,    42.2, ,    51.0, ,    54.0, ,   160.7, ,   114.3, ,   130.2, ,   227.9, ,  1451.3, ,   496.0, ,   327.9, ,   147.2, ,   405.1, ,
2009,   146.0, ,   107.5, ,   120.8, ,   178.0, ,   126.6, ,   133.8, ,   124.1, ,   168.3, ,    58.9, ,   165.5, ,   100.4, ,   184.1, ,  1614.0, ,   481.4, ,   425.3, ,   426.2, ,   324.8, ,
2010,   152.6, ,   142.7, ,   101.2, ,    26.8, ,    60.2, ,    87.1, , -9999.9,M, -9999.9,M,    61.9, ,   138.0, ,   275.0, ,   195.9, , -9999.9,M,   479.4, ,   188.2, , -9999.9,M,   474.9, ,
