1993,     7.0, ,    15.8, ,    39.1, ,    47.3, ,    43.9, ,    90.9, ,    72.4, ,    56.9, ,    30.9, ,    16.9, ,    30.3, ,    12.7, ,   464.1, ,    53.9, ,   130.2, ,   220.2, ,    78.1, ,
1994,    92.3, ,    23.5, ,     4.3, ,     5.0, ,    58.7, ,   148.4, ,    80.5, ,   110.9, ,    68.2, ,    20.8, ,    24.0, ,    16.4, ,   652.9, ,   128.5, ,    68.0, ,   339.8, ,   112.9, ,
1995,    19.3, ,    13.4, ,    11.9, ,    27.2, ,    22.2, ,    72.9, ,   109.2, ,    94.1, ,     6.4, ,    34.6, ,    50.8, ,    22.5, ,   484.6, ,    49.1, ,    61.4, ,   276.2, ,    91.9, ,
1996,    39.0, ,    12.3, ,    19.3, ,    57.4, ,    78.0, ,   139.5, ,   108.7, ,    84.6, ,    71.9, ,    19.0, ,    84.5, ,    23.5, ,   737.8, ,    73.8, ,   154.8, ,   332.9, ,   175.3, ,
1997,    18.9, ,    14.8, ,    42.2, ,    33.6, ,    55.8, ,   143.4, ,    80.2, ,    65.5, ,    80.9, ,    37.3, ,    11.9, ,     5.7, ,   590.2, ,    57.3, ,   131.6, ,   289.1, ,   130.1, ,
1998,    36.6, ,     4.1, ,    22.3, ,    42.2, ,    31.7, ,   169.3, ,    42.0, ,    73.9, ,    51.1, ,    38.6, ,    34.2, ,    23.0, ,   569.0, ,    46.4, ,    96.2, ,   285.3, ,   123.9, ,
1999,    56.7, ,     9.2, ,    15.1, ,    29.6, ,   101.3, ,    43.4, ,   112.9, ,    59.4, ,    12.3, ,    16.8, ,    19.8, ,    11.7, ,   488.2, ,    89.0, ,   146.1, ,   215.6, ,    49.0, ,
2000,    26.2, ,    15.9, ,    28.6, ,    31.2, ,    70.5, ,    97.5, ,   121.7, ,    35.0, ,    53.1, ,     5.9, ,    11.9, ,    14.2, ,   511.7, ,    53.7, ,   130.3, ,   254.3, ,    70.9, ,
2001,     3.5, ,    11.6, ,    16.5, ,     7.3, ,    28.0, ,    76.1, ,   192.5, ,    30.4, ,    23.8, ,    26.0, ,    19.7, ,     9.2, ,   444.7, ,    29.3, ,    51.8, ,   299.0, ,    69.6, ,
2002,    13.4, ,    11.1, ,    33.0, ,    55.3, ,    12.4, ,    15.8, ,    67.7, ,    48.5, ,    20.2, ,    30.9, ,    21.2, ,    15.3, ,   344.9, ,    33.7, ,   100.8, ,   132.0, ,    72.3, ,
2003,    51.5, ,    33.9, ,    31.0, ,    51.5, ,    64.3, ,    50.3, ,    71.9, ,    38.7, ,    20.7, ,    28.0, ,    22.6, ,     8.3, ,   472.8, ,   100.8, ,   146.8, ,   161.0, ,    71.3, ,
2004,    49.7, ,     8.0, ,    19.1, ,    34.3, ,    50.8, ,    35.6, ,   139.5, ,    55.7, ,    56.7, ,    43.3, ,     6.8, ,    38.7, ,   538.2, ,    66.0, ,   104.1, ,   230.9, ,   106.8, ,
2005,    35.4, ,    19.3, ,    42.6, ,    18.8, ,    35.9, ,    79.3, ,    75.4, ,    98.5, ,    36.4, ,    26.1, ,    10.5, ,    10.9, ,   488.9, ,    93.4, ,    97.2, ,   253.2, ,    72.9, ,
2006,     6.3, ,    23.6, ,    50.0, ,    12.4, ,    68.3, ,    55.6, ,    66.3, ,    60.5, ,    85.0, ,    46.4, ,    56.5, ,    16.4, ,   547.2, ,    40.7, ,   130.7, ,   182.4, ,   187.8, ,
2007,    18.0, ,    31.0, ,    11.4, ,    45.0, ,    88.7, ,    92.6, ,    54.8, ,    43.3, ,    34.2, ,     3.7, ,    18.1, ,    24.6, ,   465.3, ,    65.3, ,   145.0, ,   190.7, ,    56.0, ,
2008,    22.0, ,    14.3, ,    15.3, ,    61.7, ,    54.9, ,    49.6, ,    40.2, ,    30.6, ,    25.2, ,    13.3, ,     7.1, ,    33.6, ,   367.8, ,    61.0, ,   131.9, ,   120.4, ,    45.6, ,
2009,    24.4, ,    22.5, ,    33.4, ,    23.2, ,    21.5, ,    19.5, ,    69.0, ,    33.6, ,     6.9, ,    35.0, ,    14.5, ,    53.7, ,   357.4, ,    80.5, ,    78.1, ,   122.2, ,    56.5, ,
2010,    13.6, ,     5.8, ,     7.5, ,    45.1, ,   117.4, ,    84.1, ,   153.7, ,    43.6, ,    44.1, ,    11.3, ,    20.0, ,    31.1, ,   577.2, ,    73.1, ,   170.0, ,   281.4, ,    75.4, ,
2011,    75.5, ,    27.1, ,    24.2, ,    23.7, ,    19.0, ,   135.1, ,   157.1, ,    14.4, ,     6.7, ,    12.7, ,    27.7, ,    15.9, ,   539.1, ,   133.7, ,    66.9, ,   306.5, ,    47.2, ,
