1997,   173.2, ,   112.9, ,   125.7, ,   188.7, ,   124.9, ,    54.1, ,    57.3, ,   103.9, ,   103.7, ,    88.6, ,   179.8, ,   107.9, ,  1420.7, ,   414.1, ,   439.3, ,   215.3, ,   372.1, ,
1998,    95.2, ,    75.0, ,   152.6, ,   280.9, ,    72.0, ,    56.6, ,   114.6, ,   126.3, ,   147.2, ,   122.4, ,   115.7, ,   105.4, ,  1463.9, ,   278.1, ,   505.5, ,   297.6, ,   385.3, ,
1999,   168.9, ,   191.4, ,   105.5, ,   234.9, ,    93.2, ,    48.6, ,    84.0, ,   127.3, ,    84.5, ,   133.7, ,   100.0, ,   141.8, ,  1513.8, ,   465.8, ,   433.6, ,   259.9, ,   318.2, ,
2000,   280.0, ,    64.4, ,   186.2, ,    89.5, ,    86.4, ,    88.2, ,    69.1, ,   119.3, ,   102.4, ,   196.5, ,   136.3, ,   288.2, ,  1706.4, ,   486.1, ,   362.1, ,   276.5, ,   435.2, ,
2001,   102.5, ,   192.5, ,   187.2, ,   130.3, ,    91.2, ,    51.4, ,   103.2, ,    83.5, ,   120.3, ,    59.1, ,   125.5, ,   148.3, ,  1394.9, ,   583.3, ,   408.7, ,   238.1, ,   304.9, ,
2002,   181.4, ,   115.3, ,   116.7, ,    96.9, ,    68.9, ,    69.8, ,    76.1, ,   123.9, ,    78.6, ,   120.0, ,   208.0, ,   188.7, ,  1444.3, ,   444.9, ,   282.4, ,   269.9, ,   406.6, ,
2003,   123.5, ,   123.2, ,   131.4, ,    97.8, ,   124.7, ,    55.2, ,   100.8, ,    49.9, ,    56.6, ,   229.1, ,   151.2, ,   204.5, ,  1447.9, ,   435.4, ,   354.0, ,   205.9, ,   436.9, ,
2004,   219.5, ,   150.3, ,   182.7, ,   223.9, ,    67.3, ,   121.1, ,    66.5, ,   117.5, ,   227.1, ,   108.6, ,   209.5, ,   191.8, ,  1886.0, ,   574.3, ,   474.0, ,   305.1, ,   545.2, ,
2005,   274.9, ,   105.3, ,   243.0, ,    60.0, ,    92.9, ,    57.3, ,   124.4, ,    94.9, ,   139.4, ,   145.1, ,    80.0, ,   216.2, ,  1633.3, ,   572.0, ,   395.8, ,   276.6, ,   364.5, ,
2006,   146.3, ,   158.3, ,   202.1, ,   138.9, ,    82.0, ,   127.2, ,   155.9, ,   148.3, ,   151.2, ,   180.4, ,    82.6, ,   168.3, ,  1741.5, ,   520.8, ,   422.9, ,   431.4, ,   414.2, ,
2007,   234.0, ,   118.5, ,    75.6, ,    48.7, ,   108.8, ,    63.2, ,   145.0, ,   113.4, ,   122.7, ,   114.8, ,   165.0, ,   252.9, ,  1562.6, ,   520.8, ,   233.1, ,   321.5, ,   402.5, ,
2008,   161.2, ,   123.3, ,   251.4, ,    39.3, ,    95.0, ,   126.3, ,   104.9, ,   172.8, ,    77.3, ,    98.3, ,   161.9, ,   156.4, ,  1568.2, ,   537.5, ,   385.7, ,   404.0, ,   337.5, ,
2009,    99.9, ,   193.6, ,   118.4, ,   101.1, ,   100.7, ,    94.7, ,   125.0, ,   212.2, ,    93.7, ,   247.8, ,   169.4, ,   161.9, ,  1718.2, ,   449.9, ,   320.1, ,   431.9, ,   510.9, ,
2010,   136.5, ,   195.5, ,   131.3, ,    99.3, ,   200.8, ,   170.2, ,   157.0, ,    47.4, ,   255.7, ,   114.1, ,    88.0, ,   279.1, ,  1875.0, ,   493.9, ,   431.4, ,   374.7, ,   457.9, ,
2011,   237.7, ,   220.5, ,   156.5, ,    89.6, ,   105.1, ,   156.5, ,   187.8, ,    69.6, ,    87.2, ,   285.0, ,    59.5, ,    68.7, ,  1723.7, ,   737.4, ,   351.2, ,   413.9, ,   431.7, ,
