2000,    59.0, ,    74.4, ,    73.1, ,   104.6, ,   120.4, ,   177.9, ,    72.8, ,   107.5, ,    89.0, ,    32.5, ,    80.4, ,   128.6, ,  1120.3, ,   213.0, ,   298.2, ,   358.3, ,   201.8, ,
2001,    68.5, ,    78.1, ,    48.8, ,    14.5, ,    99.9, ,    81.3, ,    43.1, ,    39.9, ,    91.8, ,   108.0, ,    87.3, ,    91.5, ,   852.8, ,   275.2, ,   163.2, ,   164.4, ,   287.0, ,
2002,    49.6, ,    52.6, ,    86.3, ,    91.6, ,   111.2, ,   194.6, ,    51.1, ,    45.4, ,    57.3, ,    91.3, ,    87.1, ,    33.1, ,   951.3, ,   193.7, ,   289.1, ,   291.1, ,   235.7, ,
2003,    43.4, ,    63.8, ,    97.0, ,    54.9, ,   158.8, ,    55.7, ,   118.8, ,   100.9, ,    77.3, ,   150.7, ,   115.8, ,   122.5, ,  1159.7, ,   140.3, ,   310.8, ,   275.4, ,   343.8, ,
2004,    54.1, ,    40.1, ,    79.3, ,    82.1, ,   102.7, ,    78.7, ,    69.2, ,    87.8, ,   141.1, ,    74.6, ,    92.1, ,   111.5, ,  1013.3, ,   216.7, ,   264.1, ,   235.7, ,   307.8, ,
2005,    55.8, ,    47.0, ,    34.1, ,   144.4, ,    41.5, ,   111.1, ,    98.0, ,    78.6, ,   105.8, ,    93.9, ,   111.1, ,    95.9, ,  1017.3, ,   214.3, ,   220.0, ,   287.8, ,   310.8, ,
2006,   129.6, ,    64.3, ,    30.0, ,    69.0, ,   111.8, ,   118.4, ,   110.9, ,    99.1, ,   162.1, ,   132.0, ,   102.5, ,    96.8, ,  1226.6, ,   289.8, ,   210.9, ,   328.4, ,   396.6, ,
2007,    61.1, ,    27.6, ,    67.8, ,   113.1, ,    55.8, ,    51.4, ,   174.0, ,    84.9, ,    37.8, ,   107.9, ,    82.3, ,   151.7, ,  1015.4, ,   185.6, ,   236.6, ,   310.3, ,   227.9, ,
2008,    83.9, ,   132.7, ,   179.3, ,    73.5, ,    86.3, ,   131.6, ,    86.1, ,    71.5, ,    92.9, ,    87.0, ,    84.7, ,   114.0, ,  1223.6, ,   368.3, ,   339.1, ,   289.3, ,   264.6, ,
2009,    98.0, ,    55.6, ,    43.9, ,    82.8, ,    86.7, ,    67.4, ,   212.6, ,    88.2, ,    58.1, ,   108.2, ,    46.0, ,   104.4, ,  1052.0, ,   267.6, ,   213.5, ,   368.3, ,   212.3, ,
2010,    77.6, ,    67.9, ,    36.6, ,    64.2, ,    47.1, ,   106.7, ,    53.6, ,   192.8, ,   158.5, ,    83.0, ,    95.9, ,    65.6, ,  1049.6, ,   250.0, ,   147.9, ,   353.1, ,   337.4, ,
2011,    46.1, ,    58.4, ,   108.0, ,   144.5, ,   111.9, ,    80.8, ,    60.3, ,    80.2, ,    45.1, ,    91.1, ,    60.7, ,    81.6, ,   968.6, ,   170.0, ,   364.4, ,   221.3, ,   196.9, ,
