1980,    58.1, ,    46.3, ,   188.1, ,   103.3, ,    64.0, ,   103.2, ,   167.4, ,   104.6, ,   143.8, ,   139.4, ,   194.8, ,   214.4, ,  1527.4, ,   230.3, ,   355.4, ,   375.2, ,   478.0, ,
1981,   174.2, ,   146.0, ,   120.2, ,   160.5, ,   147.3, ,   224.0, ,   160.3, ,   186.4, ,   105.6, ,   207.8, ,   145.0, ,   279.6, ,  2056.8, ,   534.6, ,   427.9, ,   570.8, ,   458.4, ,
1982,   244.2, ,   143.1, ,   134.8, ,   165.6, ,    44.1, ,   157.9, ,   131.0, ,   130.9, ,   104.2, ,    46.9, ,   169.6, ,   139.6, ,  1611.8, ,   667.0, ,   344.4, ,   419.7, ,   320.6, ,
1983,    86.7, ,   111.7, ,   150.3, ,   196.0, ,   221.5, ,    47.2, ,    87.1, ,   120.1, ,    67.5, ,    90.6, ,   186.8, ,   230.5, ,  1596.0, ,   338.1, ,   567.9, ,   254.4, ,   344.9, ,
1984,   183.8, ,   166.8, ,   139.0, ,   157.6, ,   140.2, ,   248.5, ,   171.3, ,    59.8, ,    74.5, ,    52.0, ,    53.3, ,   186.9, ,  1633.7, ,   581.0, ,   436.8, ,   479.6, ,   179.8, ,
1985,    72.1, ,   124.6, ,   129.2, ,    63.5, ,   204.0, ,   277.9, ,    46.2, ,    93.0, ,    36.0, ,   102.0, ,   143.3, ,   157.1, ,  1448.9, ,   383.7, ,   396.7, ,   417.1, ,   281.2, ,
1986,   158.9, ,   103.9, ,   167.0, ,   139.6, ,    81.1, ,    76.9, ,    71.4, ,   199.2, ,    96.8, ,    53.0, ,   155.7, ,   122.5, ,  1425.9, ,   419.9, ,   387.7, ,   347.5, ,   305.4, ,
1987,   187.1, ,    60.1, ,   144.4, ,    63.2, ,    78.6, ,   113.6, ,    36.5, ,    54.2, ,   185.0, ,   148.6, ,   116.4, ,   175.1, ,  1362.7, ,   369.7, ,   286.2, ,   204.3, ,   449.9, ,
1988,   116.5, ,   185.4, ,    46.7, ,   130.0, ,   113.5, ,    79.8, ,   113.0, ,   156.6, ,    89.8, ,   138.7, ,   223.7, ,    84.9, ,  1478.5, ,   477.0, ,   290.3, ,   349.3, ,   452.2, ,
1989,   117.7, ,   137.8, ,    85.9, ,   105.4, ,   156.5, ,   104.9, ,    86.6, ,    95.0, ,   119.0, ,    79.3, ,   268.9, ,   133.8, ,  1490.7, ,   340.4, ,   347.7, ,   286.5, ,   467.1, ,
1990,   193.3, ,   138.6, ,    69.3, ,   136.6, ,   239.2, ,    48.3, ,   160.4, ,    75.7, ,   118.7, ,   165.7, ,   132.6, ,   305.8, ,  1784.4, ,   465.6, ,   445.2, ,   284.5, ,   417.1, ,
1991,   138.1, ,    54.4, ,   174.0, ,   125.8, ,   108.8, ,    21.0, ,    89.7, ,   174.9, ,   207.6, ,   132.5, ,    92.5, ,   133.0, ,  1452.3, ,   498.3, ,   408.6, ,   285.5, ,   432.7, ,
1992,   111.5, ,   214.7, ,    95.6, ,    55.9, ,    43.9, ,   123.1, ,   124.6, ,   117.2, ,    67.0, ,   185.3, ,   153.2, ,   145.6, ,  1437.5, ,   459.2, ,   195.3, ,   364.9, ,   405.6, ,
1993,   142.6, ,   111.7, ,   128.0, ,   130.6, ,    83.6, ,   160.8, ,    82.5, ,     9.0, ,   124.5, ,   232.3, ,   162.2, ,   214.1, ,  1582.1, ,   399.9, ,   342.2, ,   252.4, ,   519.0, ,
1994,   181.2, ,    49.9, ,   249.1, ,   193.6, ,   178.9, ,   142.7, ,    48.9, ,    51.8, ,    65.5, ,    57.3, ,   145.4, ,   101.2, ,  1465.5, ,   445.2, ,   621.6, ,   243.4, ,   268.3, ,
1995,   177.6, ,   135.0, ,    61.0, ,    89.6, ,    56.6, ,    65.2, ,    65.2, ,    41.1, ,    36.5, ,   141.8, ,   204.7, ,   112.8, ,  1187.3, ,   413.8, ,   207.3, ,   171.5, ,   383.1, ,
1996,   143.9, ,    96.2, ,   121.3, ,   120.8, ,    94.0, ,    54.5, ,   195.7, ,     5.8, ,   195.1, ,   104.4, ,    85.2, ,   165.6, ,  1382.4, ,   352.9, ,   336.1, ,   256.0, ,   384.6, ,
1997,   126.2, ,   121.6, ,   140.2, ,    66.4, ,   111.7, ,    65.0, ,    64.9, ,    17.8, ,   110.8, ,    36.6, ,   106.7, ,   136.5, ,  1104.5, ,   413.5, ,   318.2, ,   147.8, ,   254.1, ,
1998,   207.3, ,    68.5, ,   138.5, ,   120.6, ,    55.7, ,    60.0, ,    29.2, ,    97.7, ,   122.4, ,   166.8, ,   101.5, ,    85.7, ,  1253.9, ,   412.3, ,   314.9, ,   186.9, ,   390.6, ,
1999,   186.9, ,   115.0, ,   158.5, ,    40.7, ,    85.8, ,    33.7, ,    62.0, ,   100.5, ,   236.1, ,   109.3, ,    84.6, ,   132.2, ,  1345.2, ,   387.5, ,   285.0, ,   196.2, ,   430.0, ,
2000,   230.8, ,    88.6, ,   157.6, ,    84.8, ,   100.7, ,    51.2, ,    70.3, ,    63.8, ,   112.2, ,   134.0, ,    80.4, ,   152.9, ,  1327.4, ,   451.6, ,   343.1, ,   185.3, ,   326.6, ,
2001,   102.1, ,    95.4, ,   107.6, ,    48.1, ,    76.8, ,    89.8, ,    30.2, ,    36.9, ,    98.6, ,   114.5, ,    91.7, ,    49.4, ,   941.1, ,   350.5, ,   232.5, ,   156.9, ,   304.8, ,
2002,   122.5, ,   143.2, ,   159.9, ,   142.6, ,    96.7, ,    77.3, ,   107.1, ,    23.1, ,   182.8, ,    97.7, ,   202.8, ,   117.8, ,  1473.7, ,   315.1, ,   399.2, ,   207.5, ,   483.4, ,
2003,   117.7, ,   147.5, ,   190.3, ,    71.7, ,    94.1, ,    88.3, ,    75.4, ,    99.0, ,    81.8, ,   186.8, ,    78.4, ,   160.5, ,  1391.6, ,   383.1, ,   356.1, ,   262.7, ,   347.1, ,
2004,    67.0, ,    71.1, ,    97.0, ,   119.8, ,    81.4, ,    90.0, ,    66.0, ,   150.1, ,    81.3, ,    38.7, ,   170.3, ,   125.8, ,  1158.3, ,   298.6, ,   298.2, ,   306.0, ,   290.1, ,
2005,   111.3, ,    72.6, ,   154.9, ,   166.8, ,   203.9, ,    48.4, ,    77.0, ,    43.8, ,    88.7, ,   253.3, ,   206.1, ,   135.7, ,  1562.5, ,   309.7, ,   525.7, ,   169.2, ,   548.0, ,
2006,    94.8, ,   105.1, ,    26.6, ,    71.1, ,    90.0, ,   234.8, ,   108.4, ,    66.8, ,    57.1, ,   204.8, ,   133.5, ,   128.6, ,  1321.5, ,   335.6, ,   187.7, ,   410.0, ,   395.4, ,
2007,   156.8, ,    57.3, ,   129.7, ,   121.8, ,   101.1, ,    54.5, ,   125.6, ,    56.9, ,    76.1, ,    60.5, ,   168.5, ,   174.6, ,  1283.5, ,   342.7, ,   352.7, ,   237.1, ,   305.1, ,
2008,   189.0, ,   251.2, ,   160.2, ,    55.8, ,    63.8, ,    43.0, ,   103.4, ,    82.8, ,   211.2, ,   149.3, ,   183.7, ,   247.1, ,  1740.5, ,   614.8, ,   279.8, ,   229.2, ,   544.2, ,
2009,   157.6, ,   145.5, ,    95.1, ,   172.2, ,   116.8, ,   133.7, ,   202.2, ,   174.0, ,   106.6, ,   261.4, ,    76.7, ,   163.1, ,  1805.0, ,   550.2, ,   384.2, ,   509.9, ,   444.7, ,
2010,   108.5, ,   100.5, ,    94.9, ,    51.6, ,    50.7, ,   130.8, ,    81.3, ,    45.4, ,    77.5, ,   166.1, ,   235.7, ,   192.6, ,  1335.6, ,   372.2, ,   197.2, ,   257.6, ,   479.3, ,
2011,   120.0, ,   158.5, ,    78.8, ,   135.4, ,   161.3, ,    83.3, ,   125.4, ,   122.1, ,    38.4, ,   204.8, ,   177.6, ,   141.4, ,  1547.1, ,   471.0, ,   375.6, ,   330.8, ,   420.8, ,
